,text,label,target
50503,"My fiance & I were looking for a caterer that delivered incredible food and wasn't your typical sit-down meal. From the very first meeting, I knew we had found the right fit with Birchtree. Rasa was able to customize our menu based on our travels around Australia & Southeast Asia. Not only did she make our ideas come to life, she elevated all the dishes to a new level. It was hands down the best food we've ever had at a wedding.Jenna has an unbelievable eye for design and the decor was wonderful. She took rustic chic to a new level. From the floral bouquets to the string lights to the hand written chalk boards, she brought the whole wedding to life. I still don't know how she was able to pull it off. I can't recommend Birchtree enough - the team is outstanding from the food (Rasa) to the design (Jenna) and everything in between (Allegra). All of our guests were impressed with the details and the personalization Birchtree was able to provide. Thank you for making our wedding day so memorable!",OG,0
50504,"This is very nice place to go and have a rest. I tried their quiche and it was very good! Our waitress was very nice. Just I didn't get refile for my coffee. She didn't come while we were eating our meal. She was nice. I think she need to practice lil more)) This was my first visit, and I'll think carefully about visiting this place again.",OG,0
50505,"I was realllly excited for this place to open. I walked by day after day waiting for when I'd be able to try their soups, salads, and sandwiches. When that day came, I was largely unimpressed. The sandwich was just ok and kind of skimpy. My soup was actually pretty darn good, but I found the entire meal to be overpriced for what I received. The sandwiches overall are kind of uninspired; I can pay the same price and get a delicious one at DiBruno Bros a few steps away. I hope they are able to rework the menu a bit because I'd really like to love this place.",OG,0
50506,"I really like this place and was surprised by it.  I have wanted to visit it for awhile and took advantage of an instant deal as I was downtown for work and hungry.  It was a good choice.I ended up ordering the Frank blinchiki and the Yummy Pelmeni.  The Frank was a hot dog (2?) wrapped in a thin pancake with tomato, lettuce and onion, ""Chicago"" style.  Excellent.  The Pelmeni are meat filled noodles that were so full of flavor (and slightly spicy) with a nice broth and topped with seasonal greens (also excellent).  While I only had water to drink they do have a focus on craft beers I believe.  The space here is the kind of place I would like to meet up at, really liked the interior and it felt very roomy.   The food (Russian influence) was not what I expected at all and was very unique and it is hard to surprise me.  I will be looking forward to going back and it will be hard not to order the same thing, it was that good.  The menu has something for everyone.  I heard someone asking about a trivia nigh but not sure of the details.   They also have board games handy I am sure for anyone that wants to play one.Definitely check this place out.  Friendly service also.",OG,0
50507,My favorite place in Philly! very small menu but EVERYTHING is amazing! I love the Yakisoba bowl with lamb sausage! I get it crispy.Great ambiance - cool art - nice bathroomGreat servers and amazing ingredients!,OG,0
50508,"Stopped in today to get my 15 yr old daughters eyebrows ""did"". About a 5 minute wait and they did an excellent job, my princess was very happy. Prices very reasonable, Staff is fully licensed by Dept. of Business & Professional Regulation. . Will def go back.",OG,0
50509,They used to be one of my favorite restaurants in conchy but the customer service has truly changed. I took my brother there for his bday after he suggested we go someone else. I told him how amazing this place was and he took a chance. The amount of conving I had to do boy oh boy haha. We're seated and one of the popular servers who I love gives us water & im thinking tonight will be perfect! But I was sadly mistaken. Our server was an older woman who seemed nice at the beginning but wasn't nice at all. We ordered drinks; those came out right away. Our server asked if we were ready to order appetizers and dinner ; my brother said yes but I was still on the fence. He wanted mussels and because they are all you can eat I stated we'd share. She said we couldn't share so I said okay no worries I'll order something else and try one or two of his mussels to see if I wanted to order that since tas an entree since I didn't have a big appetite. She became pissed she instantly began telling me there no big difference and all this other nonsense so I told her go ahead and put in my appetizer and his mussels as an appetizer in the mean time while I figure out what I want for an entree. 25 freaking minutes later after badgering the bartender politely of course to check on our appetizers because our server was so involved in her big party table that we clearly didn't matter & from then on the shitty service continues. The worst part is my Bf asked me not to say anything to the manager & to do it another time.  So I did the next day & was promised they would fix it & offered me a gift card to come back. 1 Month later; I'm guessing spending $200 at a Resturant I thought prides itself on customer service didn't care to follow up with correcting our experience. Don't even waste your time going here.,OG,0
50510,"Hey guys, thanks for slamming down the corrected plate of my friend's food on our table. We couldn't tell you were pissed at us for actually speaking up about the crappy service  Umm, some of the food was ok, but all in all it was inconsistent. Things came out at different times. Some food was hot, other food wasn't. One person's entree was spicy when we speciFically asked for it not to be spicy. They forgot my fries. Guacamole was not fresh. Margaritas were just... not good, not fresh. Like the bottom of the barrel. Manager didn't seem to care and acted sarcastic. That is the ethos of this restaurant. Save your time--save your money. Go somewhere else if you can",OG,0
50511,Fresh and Great food. Service was excellent. I like the idea that if you can't finish your bowl becomes a takeout. Nice touch. My wife and I really enjoyed this place and will definitely come back.,OG,0
50512,"Met here with a few coworkers after a long day at the office for dinner and a few cocktails.  As mentioned in other reviews, I will say that the service is spectacular on every level.  The bartenders were engaging and made a good cocktail, and when we got our table our server was on point with everything from questions about the menu to making sure our waters stayed full throughout our meal.  The reason for the 3 star review is, unfortunately, the food.  I don't know what it is, but everything on this menu is salted to the point of no return, and I'm a girl who loves salt.  Just too much to handle in everything I tasted from appetizers to entrees.  The banana desert was spectacular though.Otherwise, it was a very pleasent experience and would return for happy hour or to give dinner another shot, in the hopes that i was just there on an isolated bad night.",OG,0
50513,"Since Mike's Ice Cream moved to their new location on 2nd Avenue, the service at this place has been horrible. The counter clerks are cocky and unfriendly. They put out a non-welcoming attitude and never say hello to guests. This store's ice cream may be good but it is no reason to be stuck up. The employees here give Nashville a bad impression with visitors and locals alike. Fix your attitudes and be appreciative of the business people give you. Stop being like jerks.I and some other locals have started referring people to Savannah's Candy Shop for ice cream because of the rudeness at Mike's Ice Cream shop.",OG,0
50514,"I can't believe I've never eaten here before! So good!!!! An extremely pleasant experience with delicious,fresh food, I will definitely be going back. We had pan fried dumplings, Mexican roll, soft shell crab, and sweet and sour chicken with donuts for desert.  Deeeelish.",OG,0
50515,"Muriel's is an extremely nice environment with a very beautiful dinning area.Okay, now onto the food... WOW, best meal I've had in a while. I had a tomato that was unbelievable! And the duck was fantastic 5stars all day",OG,0
50516,"This was a great find! Thank you for the recommendation Yelp! It has a fabulous donut selection and the menu was very unique. The wait staff were wonderful! Atmosphere was energetic and clean! The coffee is to die for!!! Black, Rich, bitter and flavorful!",OG,0
50517,"Fast paced yet calm and easy to follow.  A great workout and unique experience with a very friendly staff.  Seeing as how this was my 1st yoga experience I was apprehensive, but I enjoyed the class so much that it is now part of my tucson routine.",OG,0
50518,"GOOD PEOPLE! Always clean, attendants onsite, fix broken machines quickly, donate to our community, offer several services, have detergents and needed items on hand, fairly easy parking lot. The prices are fair. The owner Lesli is awesome with a big heart!",OG,0
50519,"Awesome. Awesome. Awesome. We are so LUCKY to have found this place! We stumbled upon it after asking a local for a recommendation of somewhere to eat locally. A super cool atmosphere, great service and GREAT food! The mac and cheese is served in a skillet and VERY good! We also loved their true southern sweet tea (hard to find in Maryland!!). Highly recommend this place.",OG,0
50520,Run by very rude Asian lady who does not speak English and only point fingers. You can not touch anything in this store. Plus it's expensive.,OG,0
50521,"Raul was professional, took his time to make sure he did exactly what I wanted, offered great advice and pulled out all the stops. Very affordable as well. I will be back.",OG,0
50522,"This place is great!  They're always bumping good tunes, have Free Wifi, and delicious Meads (Not your standard mead... think amazing, then carbonate it and put it in a glass, that's what they serve up here!)... They also have a few snack options.The staff here is VERY friendly and they're Local!  New Day was the first stop I ever made in Fountain Square a year ago... I had such a great experience that day which even influenced me moving to the area!  If you haven't been here yet... YOU ARE MISSING OUT.",OG,0
50523,"We travelled to Nashville with ten friends for my wife's birthday.  We called all around the city, and Americano was the only restaurant that was willing to take a reservation for a group of twelve, without a pre-fixe menu or a strange dining time (like 9P).  Since our group was from several states, we wanted one chill, sit-down dinner together that wasn't on the fly.Luckily, we are huge tapas fans and, frankly, a lot of the food in Nashville is similar (southern/BBQ), so this gave us a chance to switch it up.I only mention all of the above because Americano was SOOOOO accommodating and friendly.  George (the owner) and David (the waiter) were absolutely amazing.  David personally thanked all of us personally for coming in and it couldn't have been more heartfelt.  I love helping small businesses that appreciate the business.Anyway, the food was spectacular.  I had sangria while others had other drinks.  Everyone was very happy.  We ordered LOTS of food for the twelve of us.  The plates were the tuna poke tostadas, ceviche, the chopped kale, the Brussel sprouts (tasted like vegetable candy!), shishito peppers, flank steak, pintxos de camarones (shrimp), and two paellas.  We also had flan and chocolate cake.  All the dishes were amazing, but I particularly loved the tostadas and the Brussel sprouts.We spared no expense and kept ordering, but overall the bill was very reasonable for what we got.If you are from out of town and want to make sure you have a reservation, this is a great restaurant.  If you are a couple living in town wanting a change in food and a romantic night, this is a great restaurant.  I wish this restaurant was in Massachusetts where I live!  Between the food and the southern hospitality, it is a great spot.",OG,0
50524,"Oh, hey!  That is a really cute dress.  Goes into the dressing room, my dress is a shirt on me.  Alas, this store is not my favorite place to search for casual dresses because of my height.  However, the accessories at Blush are modern, super cute and afordable.  I even like how they stock local designers.  It is always great to have an option to support local artists outside of festivals and such.  This place is on my list for cute gifts for my mini friends!",OG,0
50525,"The classes I took with Chef Bond were the highlight of my recent trip to New Orleans.  If you are looking for a ""cooking school"" that is all demonstration, packed with 20 or more people, this is not for you.  If you are looking to actually learn something real, from knife skills to history, you MUST go here.  The food you make (and I mean that- Chef guides and instructs, but you prep, cook, and plate) is restaurant quality, but reproducible at home.  I simply cannot say enough good stuff about it.",OG,0
50526,"I was hooked ever since I starting following Mac Mart on Instagram a few months ago but didn't make it out to the store until today. It's a small place with limited seating so I took my order to go. The menu was a bit overwhelming but I played it safe and ordered the Rittenhouse, which is basically a scoop of spinach dip on top of the original Mac and cheese, topped with breadcrumbs. Overall, it satisfied my immediate need for mac and cheese but it definitely wasn't the fresh, cheesy, gooey dish I hoped for. The pasta itself was a little too al dente and the cheese tasted like processed cheese. Personally, I like Panera's Mac and cheese better but the toppings make this option more appealing. Oh, portions are heavy so I recommend sharing an order!",OG,0
50527,I came running to Theresa when I needed my bridesmaid gown altered. She assured me I will have it ready in a few short days and I can definitely say I was not disappointed. The dress fit me better than I hoped and I can safely say that she saved me from wearing an uncomfortably long dress! I would definitely recommend her services to others!,OG,0
50528,"OMG. If you love #matcha or green tea, then DEFINITELY get the matcha galore!! It was so delicious!! I don't usually like matcha anything because they taste so strong but this was perfect and mild. I think it's so cute they add the little koala cookie as their logo, brings back childhood memories! I loved the atmosphere and various options for you to choose! Come here when you are done with your day bc the line goes out the door!",OG,0
50529,"I went here with my boyfriend for Valentine's Day with the intent of wine tasting, but we ended up purchasing a bottle and a large cheese platter instead. The tasting is only $6 per person and the staff members all seem very knowledgeable. I am no wine connoisseur, so I thought the wine tasting would be a good option. However, after I told the staff member what I was looking for, she recommended me a red wine that was only about $17 a bottle. After tasting it, I wanted more and ended up purchasing the bottle. The cheese platter came with four different cheeses, salami, grapes, and olives. We had a lot of fun chatting with other visitors and enjoying the rustic atmosphere. Lots of room to sit and stand. I will definitely be back for their brick oven pizza and to explore the vineyard more when it is warm out.",OG,0
50530,"I am so unhappy to write this review but I feel like I have to in order to change the situation! I went to Sephora for the body sunscreen and when I asked sales associate to show me some, she was looking around for some time and finally she pointed to the face SPF saying that that one is the best. Very confusing! It is so hot outside, but they don't care. How hard it must be to remember where is the hottest products are. Especially that the girl that assisted me is working there forever (I remember her from my previous visits)  Very disappointing! I like Sephora for variety of choice, but today I realized that the word experience is not equivalent to the number of years you do something!!!!  I ended up finding all sunblocks myself and getting one. No thanks to anybody there! And I knew what to choose cause I know ingredients but what about regular people?! I will go there again for sure but not going to bother asking for help. It would be great to create some educational program for sales associates.",OG,0
50531,"Jackson's is all about the crowds that it draws; it's not about the service or the food.  I ended up there for lunch yesterday (it wasn't my first trip there and it won't be my last) because the line at Pancake Pantry was too long.  The food is average at best - I had the Ahi Tuna sandwich, which was overseasoned and dry.  I wouldn't order it again.  I have had good food there in the past.  But, the food is pretty hit or miss.  The service seems to be stretched thin, and unable to accomodate the large crowds they draw.  Don't expect quick service.  The atmosphere is pretty good, I do enjoy their patio.  This place is better than two stars, but there's not quite enough to earn that third one.",OG,0
50532,"Went for dinner the other night. It was my second time there. Both times I was unimpressed by our food. Chicken parmigiana was average at best. Fettuccine  Alfredo had good flavor but the chicken was full of gristle. My mother ordered risotto, it was well cooked but not impressive. Don't think I'll be back unless with a group and I can't persuade them otherwise.",OG,0
50533,"As for convenience, it's great. Jazmine's has a good mix of sushi and non-sushi cuisine. I can only speak to the sushi side, but it is pretty good, but it's not remarkable like some of the other more trendy places in town.The one note of caution is that if you have a food allergy, make sure you notify them right away and ask for a separate plate. If you don't, you will never know what you're getting into as 2 of the 3 times we've been, no one explains what was on our platter and we had to ask. This should be a no brainer for a sushi place/server (it happens at the bar at every place I've been from the sushi chef).It's close to work and home and the service is okay. We usually go during lunch time during the week (work lunches) and the service has been hit and miss. It's typically right after the first order and getting the check that are of issue. Be careful ordering the 'face'. It's delicious, but it's actually a side of a fish face (the cheek)! It is one dish that I would definitely order again, but not with AYCE.",OG,0
50534,"I forgot to start from the beginning! Lol so I got the German Pancakes and this is all that's left. The entire plate was covered with 2 big shredded potato German pancakes. Crispy enough. It's served w Apple sauce or sour cream not both. It was so good! We had the open face turkey sandwich also. But it was devoured before I got out my camera! Biscuit & gravy were good- a humongous fluff biscuit! We liked it. We were heading someplace else but the name is cute and the diner was nostalgic and clean. We totally liked it. -the service was extremely slow, I suppose to a busy time to eat. Or they'd get a 5 stars.",OG,0
50535,"I was really hyped to go here, and it ended up from being completely different from what I had in my head. I always picture Mexican cuisine restaurants as small, dark, and intimate. Revolucion is the opposite, airy, bright, and open.  I really loved the decor, fantastic bold colors and dark outlines like a kind of Cezanne meets Mexico. Adorbz. $3 Tecate sold me on beer selection. When at a Mexican restaurant, I prefer Tecate over anything, even the fine craft beers on tap. My friend had a margarita that looked like it was just mix, and with the temperature of the interior, melted in about five minutes. I had the fish tacos due to the recommendations of my fellow Yelpers, and they were super fantastic. I guess I was expecting salsa to come with it, particularly a green or other kind of light salsa. The mango mixture was a nice touch, but did not help to add to the moistness of the taco. The salsa that came with the chips was out of this world, and gone by the time the food came. The guacamole was yummy, but came out really, really warm. I very much disliked the quesadillas. There should be a disclaimer on the menu that the quesadillas give you the feeling like when you accidentally suck ocean water up your nose......so extremely salty that one was more than enough. If salt is your thing, eat these. I really liked this place, it's a cute idea. I just wasn't sold on the restaurant as a whole, there were definitely great elements, but things that really needed work too. I'm glad there was a friendly staff, this definitely sets Revolucion apart from many of its FS neighbors in my opinion. I'll be back, because tacos are my second favorite food.",OG,0
50536,"We had a great experience here! We had the spinach pasta, which was fresh spinach, mushrooms, tomatoes and onions with bowtie pasta in olive oil... delicious and cooked all dente! The salad was also fresh and loaded with variety. You have to purchase bread and there is no dipping oil, it was a bit disappointing. Reasonably priced wine by the bottle. Service was friendly and efficient. Atmosphere is nice but could use Sinatra music, not 80's pop! Not authentic Italian but fresh and delicious. We we will come back.",OG,0
50537,Pizza is gross.  People working there are rude.  New to the neighborhood we tried this place. We were just moving in and explained this.  They charged us for utensils.  You would think they would welcomed us so they would have new customers. We go to old friends who are Much nicer.,OG,0
50538,"Serious false advertising, only came because of the ""smoking"" policy, planned to meet a few fellow cigar smokers and have a good time, nice spot, plenty of huge smoke eaters...cigarettes only!...WTF???",OG,0
50539,"We visit this spot every time we go to New Orleans. During our last trip, our 9 year old animal activist came along, even though we knew finding something on the menu would be tough for her. We were seated underneath a large animal head and she became dramatic and said she wouldn't eat here with that ""animal staring"" at her. I was just about to beat her ass when our server, Ritchie Rich came to the rescue and covered the animal head with a towel. She was pleased and no beating transpired. The whole restaurant cheered. Ritchie also brought her a plate of fruit that was off menu. The food is incredible and consistent every time we visit. Thanks Ritchie, for saving me from jail time.",OG,0
50540,"This place is awesome. Clean, great decor, great people alan's the food was perfect!Harriet our waitress was lovely.The staff broke out in song mid- meal, they all help each other out and seemed to enjoy working there. The food came out super fast and the menu has all the normal breakfast fare with several unique options as well.UPDATEWe've been coming back regularly and today we waited 1 hour 10 minutes for our food to come out after ordering.That's not the end of the world but for one detail:The kicker was that the owner ( maybe he was a manager?) sat down next to us with his food and even told us our food would be out shortly. No apologies from anyone.The food was as always, great.We're hoping this was a fluke but the owner(?) was so disrespectful.",OG,0
50541,"I go here when my mom doesn't cook but 1 thing I noticed that they've over charged me twice and since then, I always make sure I get a receipt. I'm actually shocked that they ask you if you want a receipt when you should be given a receipt automatically. Make sure you get one!",OG,0
50542,"To fellow Yankees fans: this hotel does the trick if you're in town for Yankees Spring Training. Big parking lot. Walking distance to GMS Field. Many, many other fellow Yankees fans stay here. Hotel is comfortable. Decent sized room, pretty comfortable actually, and clean. Breakfast available. Patio, pool, and jacuzzi available. If you're in town for something other than Yankees Spring Training, I'm sure you can find a nice and better hotel in a more prime location elsewhere in Tampa. But for the purpose of Yankees Spring Training, this is the closest hotel and a good home base. GO YANKEES!!!!!!!!!",OG,0
50543,"Last minute decision to come to Luke and a good one too =)The meal:Assiette de Charcuterie - I love charcuterie so I was completely sold when the server said they made their own. I was a little disappointed that they didn't have any cheeses to go with the meats but I guess that's not the norm. Overall, they were all tasty but I wasn't completely wowed by any of the items. Nice presentation though. Etouffee of Blue Crab & Brown Shrimp - This was not a traditional etouffee and I definitely liked it better this way. It was basically like a very creamy rich pasta with lumps of blue crab and large succulent shrimp. This dish looks small but it's so filling. Overall, I had a great experience at Luke. I'd like to try a full dinner here.",OG,0
50544,The salsa and guacamole is. Made fresh daily. The chips are home made as well. The shrimp burrito was huge but was tasty and fresh. The wait staff was just average. Another great lunch!,OG,0
50545,"I can admit that I am an avid Fringer!I love the Fringe. And it gets better every year.All the shows are listed on the website (which wasn't the best this year), but you can also purchase a program for $10 that lists all the shows. You can buy your show tix online or at one of the many box offices in the Fringe area. There is also a discount tix booth on the North side of the Fringe grounds where different plays are discounted each day. If you are a big Fringer, I would suggest purchasing a Fringer Pass (10 show tix for $100) before the Fringe as it is a better deal than paying $13 a show plus extra surcharges. As well, keep an eye out for promo codes and coupons that may be lingering around.Make sure to subscribe to their newsletter for all the updates about the festival and shows. Also, they have holdover shows the following weekend of the Fringe. You can also just check out the Fringe shows to see some free outdoor shows, peruse the shopping stalls and grab some snacks at a food truck!",OG,0
50546,I hosted a baby shower for my friend at The Parlor.  The event far exceeded my expectations.  The food was served family style which was a nice change from standard shower table service.  The food was exceptional and the service fantastic as well!  The staff and manager are excellent!  I would recommend this for a shower or lunch or dinner!  I do suggest having the roasted cauliflower and the butternut squash pizza!  We served the house wine which was a great value and tasted great!  Thanks again for a wonderful event!  I look forward to returning again!,OG,0
50547,"Gateway to India earned every single one of those 5 stars! I have tried Indian food in multiple cities across the country (Houston, Austin, San Fran, New York, etc...) and I have never experienced something this delicious before. We had a group of 5, so we ordered a variety of things (guided by our friend who had eaten there several times). The cauliflower appetizer is not to be missed. You should also have the black lentil dish from the Vegan menu (even if you aren't vegan). The lamb korma was mouthwatering, as was the chicken tikka masala. So much goodness in one place!!Now, even though the food was fantastic, I would not have given five stars unless the service matched. Thank goodness it did! Our host (I say host because we were treated like treasured guest in a home) was attentive, friendly, and made great suggestions on the food and wine pairings.If you don't go here, your life will never be truly fulfilled.",OG,0
50548,"No Dogs allowed. They have not been allowed for a couple of years now. No longer real reusable plates either.  The new deck area with a fire pit for warmth is for adults only and the indoor eating is tiny. We all still like it - a great place to catch a bite with the family, but thought you should know in case the things I mentioned matter.",OG,0
50549,"I heard they were chosen for Biker Bar Makeover on the Travel Channel. Not sure what it looked like before, but definitely reminds me of a biker bar now. Friendly crowd. Great band playing. Great prices on drinks.",OG,0
50550,I have finally achieved my Envie dreams and squired my check in cookie. As I sip on my weekly Chocolate Au Lait (hazelnut coffee and chocolate milk) I feel a sense of serene victory for being a dedicated customer. As I bite into the Raspberry White Chocolate Cookie I understand what the founding fathers felt when they signed the Declaration of Independence. The taste of freedom rippling from my lips into my tongue. The huge luxurious chunks of chocolate liberate my sweet tooth and the raspberry pieces give added delight to this dish. I have discovered a new ritual for my Sunday diversion.,OG,0
50551,"This bridge is in a tough spot....on the one hand, if you're traveling east on it, that means you're leaving Philadelphia!On the other hand, it also means you're going to New Jersey.    It's nice that there's no toll going to Jersey.I've always had smooth sailing over this bridge so I can't really knock it.",OG,0
50552,"Pizzeria Vetri was so delicious! My daughter and I have been wanting to try for a while, but since they do not take reservations and we live outside of the city it's be tough. The hostess was very nice and welcoming, as was our waitress Madalyn. She was great with any questions we had and was super friendly, even giving us a complementary dessert. The ambiance of the restaurant was pretty casual, but comforting and lively with the music and wrap around bar in front of the pizza oven.As for our pizza order, we started off with the Melanzana pizza, which was amazing. The thin crust with tomato, eggplant, and stracciatella was a perfect combination! The pizzas are probably a little larger than your average personal pizza, but cuts into 6 slices. We could have stopped there, but we had to try another pie. We went on to have the Salsiccia pizza, which had fennel sausage, roasted fennel, tomato, and mozzarella. If you are looking for something other than your typical Margherita, both are sure to satisfy. I would definitely recommend Pizzeria Vetri!",OG,0
50553,We visited based on Yelp reviews and they did not disappoint!  Regular order of pancakes came with eggs and bacon - plenty to feed anyone. Specialty omelette with shrimp and mushroom sauce was excellent. Attentive service too. Highly recommend!,OG,0
50554,"First the good- Beautiful interior. Great beer and drinks. Good separation of the bar from the dining room. Now the bad- Poor value for dollar spent. French onion soup, one of my favorites for evaluation, super salty, thin broth with two tiny slivers of onion not even up to Campbell soup quality. Fries mealy and barely warm. Sandwiches thin and needing more meat. Kitchen slow and server kept forgetting items ordered. Kids meals only thing somewhat on point but even they said fries were iffy. On first visit we always order from the middle of the menu and we were glad not to waste too much money. I suggest the manager actually try the food for freshness and quality. Might open their eyes. Otherwise a good spot for meeting and drinking. Eat elsewhere.- Just a side note. While waiting for our food the couple next to us called the manager over and told him the food was terrible. This was mid-meal. One of them paid and just left. Should have been our heads up of what was coming.",OG,0
50555,"I was in earlier tonight with my friend and my son for a mushroom & swiss burger which was great and cooked perfectly. The food is always great, but the exceptional part this time was our waitress, Katrina. She was very attentive but most of all she was wonderful and very patient with my son, who is a bit of a talker. We had a great time and will be back again soon.",OG,0
50556,"Absolutely amazing! While in New Orleans and walking around Magazine St my group and I decided to pop into District Donuts and we didn't regret a thing! When we walked in there was a small line that moved very fast. Getting up to order there was an array of donuts on display to choose from. I went with the White Chocolate Raspberry donut and a black coffee. We found an open table and started digging it. Hands down one of the best donuts I have ever had. Between the group we all sampled each other's and they were all amazing. The donut itself was very fluffy and not too dense. The outer edges of the donut were crispy. The frosting was the exact flavor that it was supposed to be. Of course the donut was very sweet and only one person was able to finish theirs (they are pretty decent in size), it was a fantastic find! Throughout the rest of the trip we found ourselves wanting to go back but we knew we had to try other restaurants on our list. All in all, good atmosphere, great food! Would highly recommend and I plan to return.",OG,0
50557,"I came here for brunch with a large group of friends- and although I did not eat any of the food, it all looked delicious coming out.They did a great job accommodating our large group and many requests for champagne. Service was spectacular.  We were able to sit outside and enjoy the beautiful weather, but the vibe inside was really cool and I look forward to coming back and enjoying drinks at the bar.",OG,0
50558,"I want to give this place 5 stars really because of the sweet lady that works at the counter. I haven't been here in so long that things have changed from tokens to card. I didn't get her name but she helped me walk through with how things work and showed me around. My 3 year old son was so thrilled to play with the arcade games. It was his birthday so I wanted to take him out, even though I'm planning to do his party on Sunday at home.",OG,0
50559,"I went in for a trial run before scheduling multiple services on a day out with mom, and I had Ashley for an aromatherapy massage. She was wonderful! I have some previous major neck/back injuries and Ashley talked through all of them BEFORE the appointment, so she would be up-to-date and be able to spend more time on my massage. I always make sure to point out a couple of places that I have issues with, but this was the first time a masseuse actually remembered where those places were without hitting them first. Someone else noted it to, but the post-water process is a bit awkward. They give you this nice little glass of water... as you're being sent out to the register to pay. Of course, they say they'll meet you out there, and I'm sure that's what they mean. But if that's their intention, it would be nicer if they just gave you a bottle for the road. I didn't try their other services out, but the set-up is nice. Their packages are reasonably priced so I scheduled a mani-pedi/massage/facial (Soothing Package) for the end of the semester with the mamsters. Hopefully it's just as good the second time. FYI: For massages (and I'm not sure about other services), you AND your friend get a $15 gift cert for every friend you refer. Pretty sweet deal :)",OG,0
50560,"This is the best breakfast in Clearwater!!  Reasonably priced, everything was great!!  Even my two picky kids ate all their breakfast!!",OG,0
50561,"This is hands down the worst McDonalds I have ever been to. While I do not fault the establishment for the unsavory characters that hang out in and around it (a given considering its location), I do fault it for the extremely negative attitude of its employees. None of them make even a minimal effort to hide their annoyance at the mere presence of paying customers. They act as though you are ruining their day by politely ordering food and paying for it. The only reason I gave two stars instead of one is because the nuggets and fries were decently fresh. I understand that working at McDonald's in a place like that is probably nobody's dream job, but if you can't have an positive attitude in that job, don't expect to end up with anything much better as your life goes on.",OG,0
50562,"I was really pleased with our meal here.  So tasty, yet so darn healthy - and the atmosphere was friendly and relaxing.  We arrived late on a Sunday afternoon, about 3:30 pm, to get an early dinner.  The lunch menu was being served, but that was fine as there were still plenty of choices.  The place is quite small inside, but still has an appealing atmosphere.  Since it was such a nice day, we sat on the side/rear patio in some shade.  The patio, too, is appealing.  It has character from the old part of town location, and a front gate/fence that provides privacy and reduces street noise.  Some other reviews have talked about service being professional yet cold with the latest ownership, but we didn't experience any of that.  I know it was our hostess' first day, and she was excited and bubbly.  Our waitress too was conversational, checked on us frequently, kept drinks filled, and kept dishes cleared.The food itself was excellent.  All very fresh, as Mediterranean-style should be.  I especially noticed how fresh the herbs and garnishes were, and then later saw the four large herb garden bins on the patio.  No wonder - much of it was being grown on site.  Our meal items included Moroccan Olives, Israeli Bruschetta, King of Kings hummus, and chicken meatballs.  There were a lotta lotta olives, which was great.  All of them were pre-cut around the center, making it easier to eat the olives and get the pits out.  Bruschetta was fantastic.  The blanched/peeled tomatoes and pepper/garlic/mint spices exploded with flavor in each bite.  King of Kings hummus was also top notch, and the bread was nice & warm.  They were generous with the pine nuts and almond pieces, and I really enjoyed that extra nuttiness.  They give you a lot of hummus, too.  The chicken meatball dish was quite good overall, but I would have liked more spiciness in the meatballs themselves.  The dish included tatziki and a chickpea & pepper salad under the meatballs.  Those parts were flavorful.  It didn't seem like a whole lot of substance to the dish for $18 - I would have preferred more meatball and less other, but it wound up being enough overall.  In fact, we were both stuffed after eating all the items - I think the volume of hummus and chickpea & pepper salad did the trick.",OG,0
50563,"I like nachos. Most red blooded Americans do.  Good nachos pretty much separate good Mexican restaurants from bad ones.  El Gallo grande has great nachos.  I had the fajita nachos and they did not disappoint.  They also had a 2$ taco happy hour of which I tried and got what I expected, a cheap no frills soft taco.  The menu also includes all your normal chimichangas, relleno peppers, enchiladas, burritos etc.  Good selection of beers and margaritas. One of the best parts of this restaurant is the ambience created by the authentic decor which makes you feel as though you were sitting in a cantina in Mexico.  I would highly recommend this and will be returning again next time I am craving some really good nachos!",OG,0
50564,"salmon was fresh. the hotpot with fish eggs was not good. pho noodle soup was terrible. melons were not fresh . if u like shabu shabu, the dinner will work for you. otherwise try $11 lunch.",OG,0
50565,"Love their bakery.  Had a fun time looking, selecting and tasting their fine Epiphany assortment.",OG,0
50566,"Finally!we have this in our area.A MUST go if u haven't yet!They make the ""rolled ice cream"" in front of u.Its quite pricey but its worth it",OG,0
50567,"We've visited New Orleans at Christmas for 20 years and just found Dizzy's this year!  Food is wonderful, atmosphere even better. To the person who posted a comment about updating the place, I pray they don't!  It is small and informal and perfect just like it is!  We went on Saturday, and in a city known for good food, we had to come again for more before we left on Friday!  We were surprised to be waved to a table by the lady who had taken such good care of us a week earlier saying ""Well you DID make it back - you think I don't  remember?!"", and remember she did, right down to what we had ordered before. If you're smart you'll try the jambalaya omelet, the grits, the fried chicken, and the mac and cheese; if you're LUCKY, you'll have Miss Lucey taking care of you!  Ask for her!!!!",OG,0
50568,This has become our new favorite spot especially for sushi! Very clean and delicious food. Can't beat the price $10 unlimited for lunch and $17.95 unlimited for dinner. You will never leave hungry.,OG,0
